Field.Notebook,Image,ID,Field.Number,Species,Genus,Species.Name,Sub.Species,Sex,SVL ,Total,Stream.Distance,Habitat,Development ,Larval.Period,Microhabitat,Date.Collected,Month.Collected,Time.Collected,Elevation,Elevation.Range,Site.Description,Date Preserved,Notes,Location
275,23,120966,CD 19161,P.j.metcalfi,Plethodon,jordani,metcalfi,female,27,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,23,120966,CD 19160,P.j.metcalfi,Plethodon,jordani,metcalfi,male,32,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,23,120966,CD 19158,P.j.metcalfi,Plethodon,jordani,metcalfi,male,36.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19150,P.j.metcalfi,Plethodon,jordani,metcalfi,female,41,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,23,120966,CD 19157,P.j.metcalfi,Plethodon,jordani,metcalfi,female,42,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,23,120966,CD 19159,P.j.metcalfi,Plethodon,jordani,metcalfi,male,42,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19149,P.j.metcalfi,Plethodon,jordani,metcalfi,female,43,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,23,120966,CD 19156,P.j.metcalfi,Plethodon,jordani,metcalfi,male,43,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,23,120966,CD 19154,P.j.metcalfi,Plethodon,jordani,metcalfi,female,43.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,23,120966,CD 19155,P.j.metcalfi,Plethodon,jordani,metcalfi,female,43.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19143,P.j.metcalfi,Plethodon,jordani,metcalfi,female,44,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19146,P.j.metcalfi,Plethodon,jordani,metcalfi,male,44,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19144,P.j.metcalfi,Plethodon,jordani,metcalfi,male,44.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19138,P.j.metcalfi,Plethodon,jordani,metcalfi,male,45,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19145,P.j.metcalfi,Plethodon,jordani,metcalfi,female,45.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19141,P.j.metcalfi,Plethodon,jordani,metcalfi,female,46,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19152,P.j.metcalfi,Plethodon,jordani,metcalfi,female,46,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19132,P.j.metcalfi,Plethodon,jordani,metcalfi,female,46.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19147,P.j.metcalfi,Plethodon,jordani,metcalfi,female,46.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19151,P.j.metcalfi,Plethodon,jordani,metcalfi,female,47,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19148,P.j.metcalfi,Plethodon,jordani,metcalfi,male,47,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19127,P.j.metcalfi,Plethodon,jordani,metcalfi,male,47.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19140,P.j.metcalfi,Plethodon,jordani,metcalfi,male,47.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19153,P.j.metcalfi,Plethodon,jordani,metcalfi,female,48.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19142,P.j.metcalfi,Plethodon,jordani,metcalfi,male,48.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19139,P.j.metcalfi,Plethodon,jordani,metcalfi,male,49,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19137,P.j.metcalfi,Plethodon,jordani,metcalfi,male,50,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19124,P.j.metcalfi,Plethodon,jordani,metcalfi,female,52,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19136,P.j.metcalfi,Plethodon,jordani,metcalfi,male,52.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19134,P.j.metcalfi,Plethodon,jordani,metcalfi,female,54.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19135,P.j.metcalfi,Plethodon,jordani,metcalfi,female,54.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19116,P.j.metcalfi,Plethodon,jordani,metcalfi,female,56.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19123,P.j.metcalfi,Plethodon,jordani,metcalfi,female,56.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19121,P.j.metcalfi,Plethodon,jordani,metcalfi,female,57,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19125,P.j.metcalfi,Plethodon,jordani,metcalfi,female,59,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19130,P.j.metcalfi,Plethodon,jordani,metcalfi,male,59.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19131,P.j.metcalfi,Plethodon,jordani,metcalfi,female,60,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19118,P.j.metcalfi,Plethodon,jordani,metcalfi,male,60,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19119,P.j.metcalfi,Plethodon,jordani,metcalfi,female,60.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19128,P.j.metcalfi,Plethodon,jordani,metcalfi,male,60.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19117,P.j.metcalfi,Plethodon,jordani,metcalfi,female,62,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19120,P.j.metcalfi,Plethodon,jordani,metcalfi,female,62,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19126,P.j.metcalfi,Plethodon,jordani,metcalfi,female,62.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120966,CD 19122,P.j.metcalfi,Plethodon,jordani,metcalfi,female,63,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19133,P.j.metcalfi,Plethodon,jordani,metcalfi,female,63,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,22,120966,CD 19129,P.j.metcalfi,Plethodon,jordani,metcalfi,female,66,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19095,P.yonahlossee,Plethodon,yonahlossee,,male,32.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19113,P.yonahlossee,Plethodon,yonahlossee,,female,33,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19111,P.yonahlossee,Plethodon,yonahlossee,,female,38.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19112,P.yonahlossee,Plethodon,yonahlossee,,female,39,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19110,P.yonahlossee,Plethodon,yonahlossee,,juvenile,40.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19107,P.yonahlossee,Plethodon,yonahlossee,,female,43,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19108,P.yonahlossee,Plethodon,yonahlossee,,male,44.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19105,P.yonahlossee,Plethodon,yonahlossee,,female,45,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19109,P.yonahlossee,Plethodon,yonahlossee,,male,45,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19103,P.yonahlossee,Plethodon,yonahlossee,,male,46,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19101,P.yonahlossee,Plethodon,yonahlossee,,male,48,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19106,P.yonahlossee,Plethodon,yonahlossee,,female,49,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19102,P.yonahlossee,Plethodon,yonahlossee,,male,49,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19098,P.yonahlossee,Plethodon,yonahlossee,,female,50.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,21,120860,CD 19104,P.yonahlossee,Plethodon,yonahlossee,,male,51.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19100,P.yonahlossee,Plethodon,yonahlossee,,female,53,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19096,P.yonahlossee,Plethodon,yonahlossee,,female,55.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19099,P.yonahlossee,Plethodon,yonahlossee,,female,57,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19097,P.yonahlossee,Plethodon,yonahlossee,,male,57,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19094,P.yonahlossee,Plethodon,yonahlossee,,male,65,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19088,P.yonahlossee,Plethodon,yonahlossee,,female,66,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19083,P.yonahlossee,Plethodon,yonahlossee,,male,67,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19091,P.yonahlossee,Plethodon,yonahlossee,,male,69,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19092,P.yonahlossee,Plethodon,yonahlossee,,female,72,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19079,P.yonahlossee,Plethodon,yonahlossee,,male,73.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19093,P.yonahlossee,Plethodon,yonahlossee,,male,73.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19087,P.yonahlossee,Plethodon,yonahlossee,,female,76.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19089,P.yonahlossee,Plethodon,yonahlossee,,male,76.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19078,P.yonahlossee,Plethodon,yonahlossee,,female,77,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19086,P.yonahlossee,Plethodon,yonahlossee,,female,77.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19080,P.yonahlossee,Plethodon,yonahlossee,,female,78,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19090,P.yonahlossee,Plethodon,yonahlossee,,female,78,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19084,P.yonahlossee,Plethodon,yonahlossee,,female,79,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,27,120860,CD 19165,P.yonahlossee,Plethodon,yonahlossee,,female,83,162.5,,Terrestrial ,direct,,,6/22/59,June,,3600,3600,,6/23/59,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19082,P.yonahlossee,Plethodon,yonahlossee,,male,83.5,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19085,P.yonahlossee,Plethodon,yonahlossee,,female,84,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,20,120860,CD 19081,P.yonahlossee,Plethodon,yonahlossee,,female,88,,,Terrestrial ,direct,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Road cut in Bed Rock, Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19021,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,21,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19022,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,30,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19023,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,30.5,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19025,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,35,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19028,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,35.5,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19024,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,36,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19031,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,36.5,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19029,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,37,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19026,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,38,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19032,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,38,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19027,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,40.5,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19030,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,42,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,17,120881,CD 19033,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,44,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,18,120881,CD 19035,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,female,50.5,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,18,120881,CD 19034,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,larva,51,,,Aquatic,biphasic,,,6/22/59,June,9:00pm11:00pm,3600,3600,,,,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,31,120881,CD 19191,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,male,71,,0,Aquatic,biphasic,,stream,6/22/59,June,10:00pm11:00pm,3600,3600,,6/24/59,water,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,31,120881,CD 19192,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,male,72,,0,Aquatic,biphasic,,stream,6/22/59,June,10:00pm11:00pm,3600,3600,,6/24/59,water,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,31,120881,CD 19188,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,male,73,,0,Aquatic,biphasic,,stream,6/22/59,June,10:00pm11:00pm,3600,3600,,6/24/59,water,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,31,120881,CD 19190,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,female,74,,0,Aquatic,biphasic,,stream,6/22/59,June,10:00pm11:00pm,3600,3600,,6/24/59,water,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,31,120881,CD 19193,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,male,74,,0,Aquatic,biphasic,,stream,6/22/59,June,10:00pm11:00pm,3600,3600,,6/24/59,water,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
275,31,120881,CD 19189,Pseudotriton.r.nitidus  ,Pseudotriton,ruber,nitidus,female,75,,0,Aquatic,biphasic,,stream,6/22/59,June,10:00pm11:00pm,3600,3600,,6/24/59,water,"Mud Creek near Rt. 600, South Side Whitetop Mt., Grayson Co., VA"
